language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
DANISH	dan	sharp	1396	sharp	sg̥ʰɑ:b̥	sharp:B	s g̥ʰ ɑ: b̥	
DANISH_FJOLDE		sharp	1396	sharp	ˈsxɑɹəb	sharp:B	ˈs x ɑ ɹ ə b	
GUTNISH_LAU		sharp	1396	sharp	ˈskarpar	sharp:B	ˈs k a r p a r	
GUTNISH_LAU		sharp	1396	sharp	ˈvasːar	sharp:H	ˈv a sː a r	
ENGLISH	eng	sharp	1396	sharp	ʃɑ:p	sharp:B	ʃ ɑ: p	
FRISIAN	frs	sharp	1396	sharp	skɛrp	sharp:B	s k ɛ r p	
DUTCH	nld	sharp	1396	sharp	sχɛrp	sharp:B	s χ ɛ r p	
GERMAN	deu	sharp	1396	sharp	ʃarf	sharp:B	ʃ a r f	
LATIN	lat	sharp	1396	sharp	ˈaːker	sharp:C	ˈaː k e r	
LATIN	lat	sharp	1396	sharp	aˈkuːtus	sharp:C	a ˈk uː t u s	
PORTUGUESE	por	sharp	1396	sharp	ɐfiˈadu	sharp:C	ɐ f i ˈa d u	
PORTUGUESE	por	sharp	1396	sharp	ɐɡuˈsadu	sharp:C	ɐ ɡ u ˈs a d u	
SPANISH	spa	sharp	1396	sharp	afilaðo	sharp:C	a f i l a ð o	
SPANISH	spa	sharp	1396	sharp	aɣuðo	sharp:C	a ɣ u ð o	
FRENCH	fra	sharp	1396	sharp	tʀɑ̃ʃɑ̃	sharp:I	t ʀ ɑ̃ ʃ ɑ̃	
ITALIAN	ita	sharp	1396	sharp	taʎʎɛnte	sharp:G	t a ʎʎ ɛ n t e	
OLD_IRISH	sga	sharp	1396	sharp	gʹe:r	sharp:L	gʹ e: r	
OLD_IRISH	sga	sharp	1396	sharp	ɸaiβər	sharp:O	ɸ a i β ə r	
MIDDLE_CORNISH	cor	sharp	1396	sharp	lɪm:	sharp:F	l ɪ m:	
MIDDLE_BRETON		sharp	1396	sharp	ˈlemː	sharp:F	ˈl e mː	
IRISH	gle	sharp	1396	sharp	ɟeːɾˠ	sharp:L	ɟ eː ɾˠ	
ANCIENT_GREEK	grc	come	1446	come	érkʰomai̯	come:G	é r kʰ o m a i̯	
GREEK	ell	come	1446	come	ˈe̞rxo̞ˌme̞	come:G	ˈe̞ r x o̞ ˌm e̞	
CLASSICAL_ARMENIAN	xcl	come	1446	come	ɡɑ-m	come:D	ɡ ɑ m	
ARMENIAN_EASTERN	hye	come	1446	come	gɑl	come:D	g ɑ l	
OSSETIC	oss	come	1446	come	tsæwɨn	come:P	t s æ w ɨ n	
OSSETIC_IRON	oss	come	1446	come	ɐrbasɐw-	come:K	ɐ r b a s ɐ w	
OSSETIC_DIGOR	oss	come	1446	come	ɐrbacɐw-	come:K	ɐ r b a c ɐ w	
ORIYA	ori	come	1446	come	as-	come:N	a s	
BIHARI	mai	come	1446	come	aeəb	come:H	a e ə b	
MAGAHI	mag	come	1446	come	ɑnɑ	come:H	ɑ n ɑ	
URDU	urd	come	1446	come	ʔɑnə	come:H	ʔ ɑ n ə	
MARATHI	mar	come	1446	come	jeɳe	come:S	j e ɳ e	
OLD_CHURCH_SLAVONIC	chu	come	1446	come	priti	come:F	p r i t i	
OLD_CHURCH_SLAVONIC	chu	come	1446	come	prixɔditi	come:W	p r i x ɔ d i t i	
OLD_CHURCH_SLAVONIC	chu	come	1446	come	ɡrɛ̃sti	come:U	ɡ r ɛ̃ s t i	
SERBO-CROATIAN	srp	come	1446	come	ˈdɔ̌laziti	come:V	ˈd ɔ̌ l a z i t i	
SERBO-CROATIAN	srp	come	1446	come	ˈdɔ̂ːtɕi	come:F	ˈd ɔ̂ː t ɕ i	
BULGARIAN	bul	come	1446	come	ˈdɔjdə	come:F	ˈd ɔ j d ə	
MACEDONIAN	mkd	come	1446	come	ˈdojdɛ	come:F	ˈd o j d ɛ	
MACEDONIAN	mkd	come	1446	come	ˈdo.aɟa	come:W	ˈd o a ɟ a	
RUSSIAN	rus	come	1446	come	prʲixɔdʲitʲ	come:W	p rʲ i x ɔ dʲ i tʲ	
RUSSIAN	rus	come	1446	come	pɾʲijˈtʲi	come:F	p ɾʲ i j ˈtʲ i	
POLISH	pol	come	1446	come	pʂɘ̟ˈxɔdʑitɕ	come:W	p ʂ ɘ̟ ˈx ɔ d ʑ i t ɕ	
POLISH	pol	come	1446	come	pʂɘ̟jɕtɕ	come:F	p ʂ ɘ̟ j ɕ t ɕ	
BELARUSIAN	bel	come	1446	come	prɨˈxɔdzʲitsʲ	come:W	p r ɨ ˈx ɔ d zʲ i t sʲ	
BELARUSIAN	bel	come	1446	come	prɨjsˈtsʲi	come:F	p r ɨ j s ˈt sʲ i	
UKRAINIAN	ukr	come	1446	come	prɪˈxodɪtɪ	come:W	p r ɪ ˈx o d ɪ t ɪ	
UKRAINIAN	ukr	come	1446	come	prɪjˈtɪ	come:F	p r ɪ j ˈt ɪ	
SLOVAK	slk	come	1446	come	priːsc	come:F	p r iː s c	
SLOVAK	slk	come	1446	come	ˈprixaːdzac	come:W	ˈp r i x aː d z a c	
CZECH	ces	come	1446	come	ˈpr̝̊ɪjiːt	come:F	ˈp r̝̊ ɪ j iː t	
SORBIAN_UPPER	hsb	come	1446	come	ˈpʃikʰadʒɛtʃ	come:W	ˈp ʃ i kʰ a d ʒ ɛ t ʃ	
SORBIAN_UPPER	hsb	come	1446	come	pʃintʃ	come:F	p ʃ i n t ʃ	
SORBIAN_LOWER	dsb	come	1446	come	pɕiɕ	come:F	p ɕ i ɕ	
SORBIAN_LOWER	dsb	come	1446	come	ˈpɕixadaɕ	come:W	ˈp ɕ i x a d a ɕ	
SLOVENIAN	slv	come	1446	come	priˈxâːjati	come:W	p r i ˈx âː j a t i	
SLOVENIAN	slv	come	1446	come	ˈprǐːti	come:F	ˈp r ǐː t i	
OLD_NORSE	non	come	1446	come	ˈkoma	come:B	ˈk o m a	
ICELANDIC	isl	come	1446	come	ˈkʰɔːma	come:B	ˈkʰ ɔː m a	
FAROESE	fao	come	1446	come	ˈkʰoːma	come:B	ˈkʰ oː m a	
NORWEGIAN_RIKSMAL	nor	come	1446	come	ˈkɔ̀mːə	come:B	ˈk ɔ̀ mː ə	
STAVANGERSK		come	1446	come	ˈkɔ̀mːa	come:B	ˈk ɔ̀ mː a	
OLD_SWEDISH		come	1446	come	ˈkoːma	come:B	ˈk oː m a	
SWEDISH	swe	come	1446	come	ˈkɔ̀mːa	come:B	ˈk ɔ̀ mː a	
ELFDALIAN	qov	come	1446	come	ˈkʉ̀mɔ	come:B	ˈk ʉ̀ m ɔ	
DANISH	dan	come	1446	come	ˈg̥ʰʌmə	come:B	ˈg̥ʰ ʌ m ə	
DANISH_FJOLDE		come	1446	come	kom	come:B	k o m	
GUTNISH_LAU		come	1446	come	kumːɛ	come:B	k u mː ɛ	
ENGLISH	eng	come	1446	come	kʌm	come:B	k ʌ m	
FRISIAN	frs	come	1446	come	komə	come:B	k o m ə	
DUTCH	nld	come	1446	come	komən	come:B	k o m ə n	
GERMAN	deu	come	1446	come	kɔmən	come:B	k ɔ m ə n	
LATIN	lat	come	1446	come	weˈniːre	come:B	w e ˈn iː r e	
CATALAN	cat	come	1446	come	bəni	come:B	b ə n i	
PORTUGUESE	por	come	1446	come	viɾ	come:B	v i ɾ	
SPANISH	spa	come	1446	come	beniɾ	come:B	b e n i ɾ	
FRENCH	fra	come	1446	come	vəniʀ	come:B	v ə n i ʀ	
ITALIAN	ita	come	1446	come	venire	come:B	v e n i r e	
OLD_IRISH	sga	come	1446	come	doˈtʹe:dʹ	come:I	d o ˈtʹ e: dʹ	
OLD_IRISH	sga	come	1446	come	doˈikʹ	come:I	d o ˈi kʹ	
MIDDLE_CORNISH	cor	come	1446	come	dɔ:z	come:E	d ɔ: z	
MIDDLE_BRETON		come	1446	come	ˈdoːnǝt	come:E	ˈd oː n ǝ t	
BRETON	bre	come	1446	come	ˈdɔ̃nt	come:E	ˈd ɔ̃ n t	
IRISH	gle	come	1446	come	t̪ˠaɾˠ	come:I	t̪ˠ a ɾˠ	
ANCIENT_GREEK	grc	yellow	1424	yellow	ksantʰós	yellow:Q	k s a n tʰ ó s	
GREEK	ell	yellow	1424	yellow	ˈcitriˌno̞s	yellow:G	ˈc i t r i ˌn o̞ s	
CLASSICAL_ARMENIAN	xcl	yellow	1424	yellow	dełin	yellow:O	d e ł i n	
ARMENIAN_EASTERN	hye	yellow	1424	yellow	dɛˈʁin	yellow:O	d ɛ ˈʁ i n	
OSSETIC	oss	yellow	1424	yellow	bur	yellow:M	b u r	
OSSETIC_IRON	oss	yellow	1424	yellow	bur	yellow:M	b u r	
OSSETIC_DIGOR	oss	yellow	1424	yellow	borɐ	yellow:M	b o r ɐ	
ASSAMESE	asm	yellow	1424	yellow	hɔlɔdhia	yellow:L	h ɔ l ɔ d h i a	
ORIYA	ori	yellow	1424	yellow	hɔɭɔdia	yellow:L	h ɔ ɭ ɔ d i a	
BIHARI	mai	yellow	1424	yellow	piyər	yellow:H	p i y ə r	
MAGAHI	mag	yellow	1424	yellow	piər	yellow:H	p i ə r	
URDU	urd	yellow	1424	yellow	pilɑ	yellow:H	p i l ɑ	
MARATHI	mar	yellow	1424	yellow	piwɭa	yellow:H	p i w ɭ a	
OLD_CHURCH_SLAVONIC	chu	yellow	1424	yellow	ʒl̩ʲtʊ̆	yellow:A	ʒ l̩ʲ t ʊ̆	
SERBO-CROATIAN	srp	yellow	1424	yellow	ʒûːt	yellow:A	ʒ ûː t	
BULGARIAN	bul	yellow	1424	yellow	ʒɤɫt	yellow:A	ʒ ɤ ɫ t	
MACEDONIAN	mkd	yellow	1424	yellow	ʒolt	yellow:A	ʒ o l t	
RUSSIAN	rus	yellow	1424	yellow	ʐɔɫtɨj	yellow:A	ʐ ɔ ɫ t ɨ j	
POLISH	pol	yellow	1424	yellow	ˈʐuwtɘ̟	yellow:A	ˈʐ u w t ɘ̟	
BELARUSIAN	bel	yellow	1424	yellow	ˈʐɔwtɨ	yellow:A	ˈʐ ɔ w t ɨ	
UKRAINIAN	ukr	yellow	1424	yellow	ˈʐɔʋtɪj	yellow:A	ˈʐ ɔ ʋ t ɪ j	
SLOVAK	slk	yellow	1424	yellow	ˈʒl̩tiː	yellow:A	ˈʒ l̩ t iː	
CZECH	ces	yellow	1424	yellow	ˈʒlutiː	yellow:A	ˈʒ l u t iː	
SORBIAN_UPPER	hsb	yellow	1424	yellow	ˈʒotɘ̟	yellow:A	ˈʒ o t ɘ̟	
SORBIAN_LOWER	dsb	yellow	1424	yellow	ˈʐowtɘ̟	yellow:A	ˈʐ o w t ɘ̟	
SLOVENIAN	slv	yellow	1424	yellow	ruˈmɛn	yellow:R	r u ˈm ɛ n	
OLD_NORSE	non	yellow	1424	yellow	ɡulr	yellow:A	ɡ u l r	
ICELANDIC	isl	yellow	1424	yellow	ˈɡ̊ʏːlʏr	yellow:A	ˈɡ̊ ʏː l ʏ r	
FAROESE	fao	yellow	1424	yellow	ˈɡ̊uːlʊɹ	yellow:A	ˈɡ̊ uː l ʊ ɹ	
NORWEGIAN_RIKSMAL	nor	yellow	1424	yellow	ɡʉːɽ	yellow:A	ɡ ʉː ɽ	
STAVANGERSK		yellow	1424	yellow	ˈɡʉːlə	yellow:A	ˈɡ ʉː l ə	
OLD_SWEDISH		yellow	1424	yellow	ɡuːl	yellow:A	ɡ uː l	
SWEDISH	swe	yellow	1424	yellow	ɡʉːl	yellow:A	ɡ ʉː l	
ELFDALIAN	qov	yellow	1424	yellow	gʉəl	yellow:A	g ʉ ə l	
DANISH	dan	yellow	1424	yellow	guˀl	yellow:A	g uˀ l	
DANISH_FJOLDE		yellow	1424	yellow	ɡuːl	yellow:A	ɡ uː l	
GUTNISH_LAU		yellow	1424	yellow	ˈɡɛular	yellow:A	ˈɡ ɛ u l a r	
ENGLISH	eng	yellow	1424	yellow	jɛləʊ	yellow:A	j ɛ l ə ʊ	
FRISIAN	frs	yellow	1424	yellow	ge:l	yellow:A	g e: l	
DUTCH	nld	yellow	1424	yellow	ɣel	yellow:A	ɣ e l	
GERMAN	deu	yellow	1424	yellow	gɛlp	yellow:A	g ɛ l p	
CATALAN	cat	yellow	1424	yellow	gɾɔk	yellow:E	g ɾ ɔ k	
PORTUGUESE	por	yellow	1424	yellow	ɐmɐˈɾɛlu	yellow:C	ɐ m ɐ ˈɾ ɛ l u	
SPANISH	spa	yellow	1424	yellow	amaɾiʎo	yellow:C	a m a ɾ i ʎ o	
FRENCH	fra	yellow	1424	yellow	ʒon	yellow:F	ʒ o n	
ITALIAN	ita	yellow	1424	yellow	dʒallo	yellow:F	d ʒ a ll o	
OLD_IRISH	sga	yellow	1424	yellow	budʹe	yellow:I	b u dʹ e	
MIDDLE_CORNISH	cor	yellow	1424	yellow	mɛlɪn	yellow:D	m ɛ l ɪ n	
MIDDLE_BRETON		yellow	1424	yellow	ˈmeːlen	yellow:D	ˈm eː l e n	
BRETON	bre	yellow	1424	yellow	ˈmeːlǝn	yellow:D	ˈm eː l ǝ n	
ANCIENT_GREEK	grc	snow	784	snow	kʰiɔ́ːn	snow:D	kʰ i ɔ́ː n	
GREEK	ell	snow	784	snow	ˈço̞ni	snow:D	ˈç o̞ n i	
CLASSICAL_ARMENIAN	xcl	snow	784	snow	jiwn	snow:D	j i w n	
ARMENIAN_EASTERN	hye	snow	784	snow	ʣɪ̯un	snow:D	ʣ ɪ̯ u n	
OSSETIC	oss	snow	784	snow	mit	snow:F	m i t	
OSSETIC_IRON	oss	snow	784	snow	mit	snow:F	m i t	
OSSETIC_DIGOR	oss	snow	784	snow	met	snow:F	m e t	
ASSAMESE	asm	snow	784	snow	bɒrɒph	snow:A	b ɒ r ɒ p h	
ORIYA	ori	snow	784	snow	bɔrɔphɔ	snow:A	b ɔ r ɔ p h ɔ	
BIHARI	mai	snow	784	snow	bərph_khəsəb	snow:A	b ə r p h _ k h ə s ə b	
URDU	urd	snow	784	snow	bəɾf	snow:A	b ə ɾ f	
MARATHI	mar	snow	784	snow	bəɾfə	snow:A	b ə ɾ f ə	
OLD_CHURCH_SLAVONIC	chu	snow	784	snow	snægʊ̆	snow:B	s n æ g ʊ̆	
SERBO-CROATIAN	srp	snow	784	snow	snjɛ̂ːɡ	snow:B	s n j ɛ̂ː ɡ	
BULGARIAN	bul	snow	784	snow	snʲaɡ	snow:B	s nʲ a ɡ	
MACEDONIAN	mkd	snow	784	snow	sneɡ	snow:B	s n e ɡ	
RUSSIAN	rus	snow	784	snow	snʲɛg	snow:B	s nʲ ɛ g	
POLISH	pol	snow	784	snow	ɕɲɛɡ	snow:B	ɕ ɲ ɛ ɡ	
BELARUSIAN	bel	snow	784	snow	sʲnʲɛɣ	snow:B	sʲ nʲ ɛ ɣ	
UKRAINIAN	ukr	snow	784	snow	sniɦ	snow:B	s n i ɦ	
SLOVAK	slk	snow	784	snow	sɲɛɦ	snow:B	s ɲ ɛ ɦ	
CZECH	ces	snow	784	snow	sɲiːɦ	snow:B	s ɲ iː ɦ	
SORBIAN_UPPER	hsb	snow	784	snow	snʲɪ	snow:B	s nʲ ɪ	
SORBIAN_LOWER	dsb	snow	784	snow	sɲɪɡ	snow:B	s ɲ ɪ ɡ	
SLOVENIAN	slv	snow	784	snow	snêːɡ	snow:B	s n êː ɡ	
OLD_NORSE	non	snow	784	snow	snjoːr	snow:B	s n j oː r	
ICELANDIC	isl	snow	784	snow	stnjouːr	snow:B	s t n j o uː r	
FAROESE	fao	snow	784	snow	ˈsnjɛɡ̊vʊɹ	snow:B	ˈs n j ɛ ɡ̊ v ʊ ɹ	
FAROESE	fao	snow	784	snow	ˈkʰɛaːvɪ	snow:I	ˈkʰ ɛ aː v ɪ	
NORWEGIAN_RIKSMAL	nor	snow	784	snow	sneː	snow:B	s n eː	
STAVANGERSK		snow	784	snow	snøː	snow:B	s n øː	
OLD_SWEDISH		snow	784	snow	snjoːr	snow:B	s n j oː r	
SWEDISH	swe	snow	784	snow	snøː	snow:B	s n øː	
ELFDALIAN	qov	snow	784	snow	snɪʉ̃ə̃	snow:B	s n ɪ ʉ̃ ə̃	
DANISH	dan	snow	784	snow	sneˀ	snow:B	s n eˀ	
DANISH_FJOLDE		snow	784	snow	snie	snow:B	s n i e	
GUTNISH_LAU		snow	784	snow	snoɪ	snow:B	s n o ɪ	
ENGLISH	eng	snow	784	snow	snəʊ	snow:B	s n ə ʊ	
FRISIAN	frs	snow	784	snow	sni.ə	snow:B	s n i ə	
DUTCH	nld	snow	784	snow	snew	snow:B	s n e w	
GERMAN	deu	snow	784	snow	ʃne:	snow:B	ʃ n e:	
LATIN	lat	snow	784	snow	niks	snow:B	n i k s	
CATALAN	cat	snow	784	snow	new	snow:B	n e w	
PORTUGUESE	por	snow	784	snow	ˈnɛvɨ	snow:B	ˈn ɛ v ɨ	
SPANISH	spa	snow	784	snow	njeβe	snow:B	n j e β e	
FRENCH	fra	snow	784	snow	nɛʒ	snow:B	n ɛ ʒ	
ITALIAN	ita	snow	784	snow	neve	snow:B	n e v e	
OLD_IRISH	sga	snow	784	snow	sʹnʹexte	snow:B	sʹ nʹ e x t e	
MIDDLE_CORNISH	cor	snow	784	snow	ɛrx	snow:E	ɛ r x	
IRISH	gle	snow	784	snow	ˈʃnʲãxt̪ˠə	snow:B	ˈʃ nʲ ã x t̪ˠ ə	
ANCIENT_GREEK	grc	sing	1261	sing	áːjdɔː	sing:L	áː j d ɔː	
GREEK	ell	sing	1261	sing	ˌtraɣuˈðo̞	sing:H	ˌt r a ɣ u ˈð o̞	
CLASSICAL_ARMENIAN	xcl	sing	1261	sing	ergem	sing:E	e r g e m	
ARMENIAN_EASTERN	hye	sing	1261	sing	jɛɾˈkʰɛl	sing:E	j ɛ ɾ ˈkʰ ɛ l	
OSSETIC	oss	sing	1261	sing	zarɨn	sing:A	z a r ɨ n	
OSSETIC_IRON	oss	sing	1261	sing	žar-	sing:A	ž a r	
OSSETIC_DIGOR	oss	sing	1261	sing	zar-	sing:A	z a r	
ASSAMESE	asm	sing	1261	sing	ga	sing:F	g a	
ORIYA	ori	sing	1261	sing	ga-	sing:F	g a	
BIHARI	mai	sing	1261	sing	gaeəb	sing:F	g a e ə b	
URDU	urd	sing	1261	sing	ɡɑnə	sing:F	ɡ ɑ n ə	
MARATHI	mar	sing	1261	sing	gaɳe	sing:F	g a ɳ e	
OLD_CHURCH_SLAVONIC	chu	sing	1261	sing	pæti	sing:G	p æ t i	
SERBO-CROATIAN	srp	sing	1261	sing	pjɛ̂vati	sing:G	p j ɛ̂ v a t i	
BULGARIAN	bul	sing	1261	sing	ˈpɛjə	sing:G	ˈp ɛ j ə	
MACEDONIAN	mkd	sing	1261	sing	ˈpe.ɛ	sing:G	ˈp e ɛ	
RUSSIAN	rus	sing	1261	sing	pʲɛtʲ	sing:G	pʲ ɛ tʲ	
POLISH	pol	sing	1261	sing	ˈɕpjɛvatɕ	sing:G	ˈɕ p j ɛ v a t ɕ	
BELARUSIAN	bel	sing	1261	sing	sʲpʲaˈvatsʲ	sing:G	sʲ pʲ a ˈv a t sʲ	
UKRAINIAN	ukr	sing	1261	sing	spiˈʋatɪ	sing:G	s p i ˈʋ a t ɪ	
SLOVAK	slk	sing	1261	sing	ˈspiɛvac	sing:G	ˈs p i ɛ v a c	
CZECH	ces	sing	1261	sing	ˈspiːvat	sing:G	ˈs p iː v a t	
SORBIAN_UPPER	hsb	sing	1261	sing	ˈspɪwatʃ	sing:G	ˈs p ɪ w a t ʃ	
SORBIAN_LOWER	dsb	sing	1261	sing	ˈspiwaɕ	sing:G	ˈs p i w a ɕ	
SLOVENIAN	slv	sing	1261	sing	ˈpěːti	sing:G	ˈp ěː t i	
OLD_NORSE	non	sing	1261	sing	ˈsynɣva	sing:B	ˈs y n ɣ v a	
OLD_NORSE	non	sing	1261	sing	ˈɡala	sing:R	ˈɡ a l a	
ICELANDIC	isl	sing	1261	sing	ˈsɪɲca	sing:B	ˈs ɪ ɲ c a	
FAROESE	fao	sing	1261	sing	ˈsɪɲd̥ʒa	sing:B	ˈs ɪ ɲ d̥ ʒ a	
FAROESE	fao	sing	1261	sing	ˈkvøːa	sing:J	ˈk v øː a	
NORWEGIAN_RIKSMAL	nor	sing	1261	sing	ˈsʏ̀ŋːə	sing:B	ˈs ʏ̀ ŋː ə	
STAVANGERSK		sing	1261	sing	ˈsʏ̀ŋːa	sing:B	ˈs ʏ̀ ŋː a	
OLD_SWEDISH		sing	1261	sing	ˈsjuŋːa	sing:B	ˈs j u ŋː a	
OLD_SWEDISH		sing	1261	sing	ˈkvæːða	sing:J	ˈk v æː ð a	
SWEDISH	swe	sing	1261	sing	ˈɧɵ̀ŋːa	sing:B	ˈɧ ɵ̀ ŋː a	
ELFDALIAN	qov	sing	1261	sing	ˈkwɛ̀ðɔ	sing:J	ˈk w ɛ̀ ð ɔ	
DANISH	dan	sing	1261	sing	ˈsøŋə	sing:B	ˈs ø ŋ ə	
DANISH_FJOLDE		sing	1261	sing	kveæ	sing:J	k v e æ	
GUTNISH_LAU		sing	1261	sing	ˈsɪŋɡɛ	sing:B	ˈs ɪ ŋ ɡ ɛ	
ENGLISH	eng	sing	1261	sing	sɪŋ	sing:B	s ɪ ŋ	
FRISIAN	frs	sing	1261	sing	sjoŋə	sing:B	s j o ŋ ə	
DUTCH	nld	sing	1261	sing	zɪŋən	sing:B	z ɪ ŋ ə n	
GERMAN	deu	sing	1261	sing	zɪŋən	sing:B	z ɪ ŋ ə n	
LATIN	lat	sing	1261	sing	ˈkanere	sing:D	ˈk a n e r e	
PORTUGUESE	por	sing	1261	sing	kɐ̃ˈtaɾ	sing:D	k ɐ̃ ˈt a ɾ	
SPANISH	spa	sing	1261	sing	kantaɾ	sing:D	k a n t a ɾ	
FRENCH	fra	sing	1261	sing	ʃɑ̃te	sing:D	ʃ ɑ̃ t e	
ITALIAN	ita	sing	1261	sing	kantare	sing:D	k a n t a r e	
OLD_IRISH	sga	sing	1261	sing	kanəðʹ	sing:D	k a n ə ðʹ	
MIDDLE_CORNISH	cor	sing	1261	sing	kana	sing:D	k a n a	
IRISH	gle	sing	1261	sing	kan̪ˠ	sing:D	k a n̪ˠ	
ANCIENT_GREEK	grc	tail	1220	tail	kérkos	tail:Al	k é r k o s	
ANCIENT_GREEK	grc	tail	1220	tail	ou̯rá	tail:O	o u̯ r á	
GREEK	ell	tail	1220	tail	ura	tail:O	u r a	
ARMENIAN_EASTERN	hye	tail	1220	tail	poʧʰ	tail:D	p o ʧʰ	
OSSETIC	oss	tail	1220	tail	dɨmæɡ	tail:E	d ɨ m æ ɡ	
OSSETIC_IRON	oss	tail	1220	tail	kɐzil	tail:Z	k ɐ z i l	
OSSETIC_DIGOR	oss	tail	1220	tail	kɐdželɐ	tail:Z	k ɐ d ž e l ɐ	
ASSAMESE	asm	tail	1220	tail	lɛz	tail:W	l ɛ z	
ORIYA	ori	tail	1220	tail	lanjɔ	tail:W	l a n j ɔ	
BIHARI	mai	tail	1220	tail	nəŋgair	tail:W	n ə ŋ g a i r	
URDU	urd	tail	1220	tail	d̪ʊm	tail:E	d̪ ʊ m	
MARATHI	mar	tail	1220	tail	ʃepʈi:	tail:V	ʃ e p ʈ i:	
